"","participant.id","nf.order","preference","post.tenure","tenure.units","human","nf.group","event","poster.nf.caste.ra","poster.nf.religion.ra","poster.nf.gender","nf.ra.notes","RA_id","date","study_start","study_end","subject_caste_RA","subject_religion_RA","subject_gender_RA","total_friends","Participant.State.of.Origin","Smartphone..y.n.","Notes","X","religion.in.group","gender.in.group"
"2607",3328,4,2,"3","Hours",1,0,0,"","hindu","female","Leekha","SH","9/2","16:15","17:10","","hindu","female",191,"NCR - Delhi",1,"Batra - last name. 55 years old","",TRUE,TRUE
"2608",3328,5,4,"16","Hours",1,0,0,"","hindu","male","Khera","SH","9/2","16:15","17:10","","hindu","female",191,"NCR - Delhi",1,"Batra - last name. 55 years old","",TRUE,FALSE
"2609",3328,10,5,"15","Days",0,0,0,"","","","Suggested Page - ESPN. Aug 18 3:53","SH","9/2","16:15","17:10","","hindu","female",191,"NCR - Delhi",1,"Batra - last name. 55 years old","",FALSE,FALSE
"2610",3328,7,3,"1","Hours",0,0,0,"","","","Suggested Page - Nari","SH","9/2","16:15","17:10","","hindu","female",191,"NCR - Delhi",1,"Batra - last name. 55 years old","",FALSE,FALSE
"2611",3328,8,7,"","",1,0,0,"","hindu","male","Upadhyay. (added comments on a post from 19th April 2018, 11:31 am)","SH","9/2","16:15","17:10","","hindu","female",191,"NCR - Delhi",1,"Batra - last name. 55 years old","",TRUE,FALSE
"2612",3328,9,7,"4","Minutes",1,1,0,"","hindu","male","Sharma","SH","9/2","16:15","17:10","","hindu","female",191,"NCR - Delhi",1,"Batra - last name. 55 years old","",TRUE,FALSE
"2613",3328,11,4,"2","Days",1,0,0,"","hindu","female","Sharma","SH","9/2","16:15","17:10","","hindu","female",191,"NCR - Delhi",1,"Batra - last name. 55 years old","",TRUE,TRUE
"2614",3328,12,2,"2","Days",1,0,0,"","hindu","female","Arora. Aug 31, 13:23","SH","9/2","16:15","17:10","","hindu","female",191,"NCR - Delhi",1,"Batra - last name. 55 years old","",TRUE,TRUE
"2615",3328,13,5,"1","Days",1,0,0,"","hindu","female","Upadhyay. Sept 1, 17:40","SH","9/2","16:15","17:10","","hindu","female",191,"NCR - Delhi",1,"Batra - last name. 55 years old","",TRUE,TRUE
"2616",3344,3,4,"2","Hours",1,0,0,"","hindu","female","Verma","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2617",3344,1,4,"14","Hours",1,0,0,"","hindu","female","Sen","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2618",3344,2,4,"5","Hours",1,0,0,"","hindu","male","Singh","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2619",3344,11,5,"1","Days",1,0,0,"","hindu","male","Tigga. Sep 2, 17:11","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2620",3344,12,6,"2","Days",0,0,0,"","","","Page - Sundara Karnataka. Sep 1, 7:55","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2621",3344,13,5,"1","Days",1,0,0,"","hindu","female","Kant Rai (commented on friend's post). Sep 2, 16:32. (Job update)","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2622",3344,14,2,"7","Hours",1,0,0,"","hindu","female","Lal","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2623",3344,15,5,"21","Days",0,0,0,"","","","Suggested Page - DANCE CHOREOGRAPHY. Aug 13, 23:18","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2624",3344,16,1,"3","Days",1,0,0,"","hindu","male","Pandey. aug 31, 23:15","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2625",3344,4,4,"3","Hours",1,0,0,"","hindu","male","Veer Singh","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2626",3344,5,4,"1","Hours",1,0,0,"","hindu","male","no last name","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2627",3344,6,4,"7","Hours",1,0,0,"","hindu","male","Kumar","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2628",3344,7,1,"2","Days",0,0,0,"","","","Suggested Page - NDTV India. Sep 1, 14:04","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2629",3344,8,4,"1","Days",1,0,0,"","hindu","female","Verma (commented on friend's post). Sep 2, 16:51","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2630",3344,9,5,"","",1,0,0,"","hindu","male","Thakur (commented on a post from April 24th, 12:15)","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2631",3344,10,3,"3","Days",0,0,0,"","","","Suggested Page - One Beat. Aug 31, 8:03","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2632",3344,36,4,"5","Minutes",1,0,0,"","hindu","male","Kumar (friend was tagged in a post)","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2633",3344,37,7,"2","Days",0,0,0,"","","","Suggested Page - Times Now. Sep 1, 18:45","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2634",3344,38,2,"3","Days",1,0,0,"","hindu","female","Singh. Aug 31, 20:21","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2635",3344,39,1,"2","Days",1,0,0,"","hindu","male","Mishra. Sep 1, 20:33","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2636",3344,40,7,"3","Days",1,0,0,"","hindu","male","Celebrity Page - RATAN TATA. Aug 31, 12:28","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2637",3344,41,6,"33","Days",1,0,0,"","muslim","male","Suggested Page - Javed Ali. July 31, 12:00","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2638",3344,42,1,"3","Hours",1,0,0,"","muslim","male","Ali","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2639",3344,43,3,"2","Days",1,0,0,"","hindu","male","Singh. Sep 1, 11:22","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2640",3344,44,7,"3","Days",0,0,0,"","","","Suggested Page - Times Now, Aug 31, 16:10","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2641",3344,45,5,"2","Days",1,0,0,"","hindu","male","Kishore. Sep 1, 11:56","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2642",3344,46,4,"1","Days",1,0,0,"","hindu","female","Shukla. Sep 2, 14:51","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2643",3344,47,5,"","",0,0,0,"","","","Suggested Page. July, 20. 7:27 ","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2644",3344,48,1,"1","Days",1,0,0,"","hindu","male","Pandey. Sep 2, 16:50","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2645",3344,49,5,"2","Hours",0,0,0,"","","","Page - Qu Event","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2646",3344,50,3,"7","Hours",1,0,0,"","hindu","female","Ghosh","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2647",3344,51,4,"5","Hours",1,0,0,"","hindu","male","Verma","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2648",3344,52,4,"3","Hours",1,0,0,"","hindu","male","Boaz","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2649",3344,53,1,"3","Days",0,0,0,"","","","Suggested Page - Spotboye. Aug 30","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2650",3344,27,5,"15","Days",0,0,0,"","","","Suggested Page - Music Plus. aug 19, 7:18","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2651",3344,28,7,"4","Days",0,0,0,"","","","Page - Ashoka Ohol. Aug 30, 15:00","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2652",3344,29,6,"1","Days",0,0,0,"","","","Suggested Page - The Toss News. Sep 2, 12:06","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",FALSE,FALSE
"2653",3344,17,6,"4","Days",1,0,0,"","hindu","female","Singh. Aug 30, 18:13","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2654",3344,18,5,"14","Hours",1,0,0,"","hindu","male","Srivastava (commented on friend's job update)","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2655",3344,19,4,"1","Days",1,0,0,"","hindu","female","Sushmi. Sep 2, 23:02 (commented on friend's post)","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2656",3344,20,6,"1","Days",1,0,0,"","hindu","male","Jha. Sep 2, 20:42 (commented of friend's post).","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2657",3344,21,5,"12","Days",1,0,0,"","hindu","male","Suggested Page - Varun Pruthi. Aug 21, 22:40","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2658",3344,22,1,"2","Hours",1,0,0,"","hindu","male","Pandey  ","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2659",3344,23,3,"2","Days",1,0,0,"","hindu","male","Thakur. Sep 1, 11:12","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2660",3344,24,5,"2","Days",1,0,0,"","hindu","female","Sinha. Sep 1, 12:50","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2661",3344,25,7,"3","Hours",1,0,0,"","hindu","male","Wamanrao Lande","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2662",3344,26,1,"3","Days",1,0,0,"","hindu","male","Pandey. Aug 31, 22:25","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2663",3344,31,4,"3","Days",1,0,0,"","hindu","female","Ghosh. Aug 31, 16:22","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2664",3344,32,5,"2","Days",1,0,0,"","hindu","female","Kumari. Sep 1, 14:29","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2665",3344,33,3,"3","Days",1,0,0,"","hindu","male","Sinha. Aug 31, 12:38","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2666",3344,30,4,"3","Days",1,0,0,"","hindu","female","Ghosh. Aug 31, 9:10","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,TRUE
"2667",3344,35,5,"5","Days",1,0,0,"","hindu","male","Patni. aug 28, 17:42","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2668",3344,34,7,"2","Days",1,0,0,"","hindu","male","Shankar. Sep 1, 7:08","SH","9/3","14:43","15:30","","hindu","female",659,"Jharkhand",1,"Singh - last name","",TRUE,FALSE
"2669",3412,2,5,"14","Hours",1,1,0,"","hindu","male","Kamlesh","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2670",3412,1,7,"4","Minutes",1,0,0,"","hindu","male","Jadhao - self post","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2671",3412,6,6,"1","Days",1,1,0,"","other","male","Singh","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,TRUE
"2672",3412,3,2,"21","Hours",1,1,0,"not indian","other","male","Tan","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,TRUE
"2673",3412,4,5,"15","Hours",1,1,0,"","hindu","female","Rathore","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,FALSE
"2674",3412,5,5,"2","Hours",1,1,0,"","hindu","male","Thombare","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2675",3412,14,5,"18","Hours",0,1,0,"","","","","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2676",3412,15,7,"32","Minutes",1,1,0,"","hindu","male","Chandrakant","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2677",3412,16,3,"3","Days",0,0,0,"","","","suggested for you","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2678",3412,17,5,"3","Days",1,1,0,"","hindu","male","Kamble","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2679",3412,18,4,"1","Hours",1,1,0,"","hindu","male","Roy","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2680",3412,19,7,"1","Hours",1,1,0,"","hindu","male","Goghare","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2681",3412,7,5,"1","Minutes",1,1,0,"","","male","No last name","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,TRUE
"2682",3412,8,5,"1","Days",1,0,0,"","hindu","male","suggested for you - Randhawa","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2683",3412,9,6,"1","Days",1,1,0,"","hindu","female","Rajput","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,FALSE
"2684",3412,10,4,"5","Days",0,0,0,"","","","suggested for you","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2685",3412,11,7,"14","Hours",1,1,0,"","hindu","female","Rai","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,FALSE
"2686",3412,12,6,"22","Hours",1,1,0,"","hindu","male","Hiwrale","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2687",3412,13,7,"15","Hours",0,0,0,"","","","","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2688",3412,40,4,"12","Minutes",1,1,0,"","hindu","male","Choudhary","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2689",3412,41,5,"1","Minutes",1,1,0,"","muslim","male","Dayer","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,TRUE
"2690",3412,42,2,"1","Days",1,1,0,"not indian","other","male","Gracias","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,TRUE
"2691",3412,43,5,"1","Hours",1,1,0,"","hindu","male","Jadhav","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2692",3412,44,7,"16","Hours",1,1,0,"","hindu","male","Sharma","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2693",3412,45,5,"3","Days",0,0,0,"","","","suggested for you","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2694",3412,46,5,"16","Hours",1,1,0,"","hindu","male","Daware","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2695",3412,47,4,"12","Minutes",1,1,0,"","hindu","female","Kale","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,FALSE
"2696",3412,48,3,"4","Minutes",1,1,0,"","muslim","male","Khan","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,TRUE
"2697",3412,49,7,"12","Minutes",0,0,0,"","","","","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2698",3412,50,7,"24","Minutes",1,1,0,"","hindu","male","Mahaseth","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2699",3412,51,2,"5","Days",0,0,0,"","","","suggested for you","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2700",3412,52,4,"56","Minutes",1,1,0,"","hindu","male","Jadhav","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2701",3412,53,2,"5","Days",0,0,0,"","","","suggested for you","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2702",3412,54,5,"20","Minutes",1,1,0,"","hindu","male","More","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2703",3412,55,3,"1","Hours",1,1,0,"","","male","","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,TRUE
"2704",3412,56,6,"24","Minutes",1,1,0,"","hindu","male","Suman","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2705",3412,57,7,"17","Hours",1,1,0,"","hindu","male","Pawar","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2706",3412,58,5,"4","Hours",1,1,0,"","hindu","male","More","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2707",3412,59,5,"20","Minutes",0,0,0,"","","","Bollywood Trend","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2708",3412,20,6,"2","Hours",0,0,0,"","","","MEME","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2709",3412,21,5,"16","Hours",1,1,0,"","hindu","male","Mhatre","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2710",3412,22,6,"52","Minutes",1,1,0,"","hindu","female","Patil","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,FALSE
"2711",3412,23,7,"23","Hours",0,1,0,"","","","","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2712",3412,24,3,"16","Minutes",1,1,0,"","hindu","male","Apte","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2713",3412,25,2,"23","Hours",1,1,0,"","hindu","male","Rawat","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2714",3412,26,6,"1","Minutes",0,0,0,"","","","","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2715",3412,27,6,"1","Hours",1,1,0,"","hindu","male","Sharma","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2716",3412,28,6,"2","Hours",1,1,0,"","hindu","male","Ubale","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2717",3412,29,5,"15","Hours",0,0,0,"","","","MEME","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2718",3412,30,5,"24","Minutes",1,1,0,"","hindu","male","More","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2719",3412,31,5,"1","Hours",1,1,0,"","hindu","male","Jambhole","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2720",3412,32,4,"3","Days",0,0,0,"","","","","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2721",3412,33,4,"52","Minutes",1,1,0,"","hindu","male","Thakur","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2722",3412,34,4,"1","Hours",1,1,0,"","","male","","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,TRUE
"2723",3412,35,4,"12","Hours",1,1,0,"","hindu","male","Navik","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2724",3412,36,5,"3","Days",0,0,0,"","","","suggested for you","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,FALSE
"2725",3412,37,6,"1","Hours",1,1,0,"","hindu","male","Salunke","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2726",3412,38,7,"4","Hours",1,1,0,"","other","male","Singh","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",FALSE,TRUE
"2727",3412,39,4,"20","Minutes",1,1,0,"","hindu","male","Roy","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2728",3412,60,5,"52","Minutes",1,1,0,"","hindu","male","Jadhav","MJ","8/27","12:06","12:35","","hindu","male",1060,"Mumbai, Maharashtra",1,"Jadhao","",TRUE,TRUE
"2729",3528,7,7,"1","Days",1,0,0,"","hindu","female","Rai","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,FALSE
"2730",3528,4,5,"2","Days",1,0,0,"","hindu","male","Surve","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,TRUE
"2731",3528,5,5,"12","Days",1,0,0,"","hindu","female","Gupta","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,FALSE
"2732",3528,6,5,"21","Hours",1,0,0,"","hindu","male","Joshi","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,TRUE
"2733",3528,11,7,"5","Days",1,0,0,"","hindu","female","Rai","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,FALSE
"2734",3528,8,1,"3","Days",1,0,0,"","hindu","female","Gupta","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,FALSE
"2735",3528,9,3,"20","Hours",1,0,0,"","hindu","male","Sahani","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,TRUE
"2736",3528,10,1,"17","Hours",1,0,0,"","hindu","male","Waghamre","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,TRUE
"2737",3528,15,1,"11","Hours",1,0,0,"not indian","other","male","Samuel","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",FALSE,TRUE
"2738",3528,16,3,"4","Hours",1,0,0,"","hindu","male","Kathe","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,TRUE
"2739",3528,17,7,"3","Days",1,0,0,"","hindu","female","Khuman","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,FALSE
"2740",3528,18,3,"17","Hours",1,0,0,"","hindu","female","Lalkota","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,FALSE
"2741",3528,19,5,"1","Days",1,0,0,"","muslim","male","Shaikh","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",FALSE,TRUE
"2742",3528,20,7,"17","Hours",1,0,0,"","hindu","female","Kuhnmallu","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,FALSE
"2743",3528,21,7,"2","Days",1,0,0,"","hindu","male","Rai","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,TRUE
"2744",3528,22,5,"23","Hours",1,0,0,"","hindu","female","Patel","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,FALSE
"2745",3528,23,7,"3","Days",1,0,0,"","hindu","female","Rai","MJ","8/25","16:11","16:47","General","hindu","male",457,"Mumbai, Maharashtra",1,"Rai - refreshed the NF in the middle of the study","",TRUE,FALSE
